ID,Number,YS(MPa),UTS(MPa),El(%),Al(at%),Co(at%),Cr(at%),Fe(at%),Ni(at%),Ta(at%),Nb(at%),Mo(at%),Ti(at%),V(at%),Mn(at%),C(at%),Cu(at%),W(at%),Hom_Temp(K),CR(%),recrystalize temperature/K,recrystalize time/mins,Anneal_Temp(K),Anneal_Time(h),aging temperature/K,aging time/hours,?,T_K,E,?r,?.1,??,VEC,?H,?S,?.2,?.3,?.4,D.?,e/a,Ec_eV/atom,G,?.5,D.r,A,F,w,?G,D.G,total_at%,Processing_Description
269,344,856.0,883.0,11.5,0.0,19.89,19.88,21.04,20.8,0.0,0.0,0.0,0.0,0.0,18.39,0.0,0.0,0.0,1373,60.0,0,0.0,0,0.0,0,0.0,1.771297,1804.8417,219.4419,0.035699951,3.917032561,0.136181819,8.0334,-4.13840028,13.37175028,-5831.696036,10491.8727,1.114355791,0.147357014,1.4093,4.047432,85.5523,-0.014523041,0.044585538,-5.148267679,-58.65707578,10676.83047,0.174097373,13.7287431,100.0,Homogenization was performed at 1373K. followed by cold rolling to 60.0% reduction
270,719,510.0,1076.0,55.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1523,15.0,1450,6.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1523K. followed by cold rolling to 15.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
271,445,407.0,762.0,20.5,0.0,0.0,11.76,11.76,29.41,0.0,0.0,0.0,0.0,0.0,17.66,0.0,29.41,0.0,1273,0.0,0,0.0,0,0.0,0,0.0,1.804675,1645.1896,186.7028,0.034406119,3.211859336,0.141159677,6.1177,2.87724848,12.7162526,7271.06007,10742.06518,1.114212888,0.140653509,1.1176,3.831607,73.7636,-0.03174247,0.044166571,-4.832747889,-66.69827397,11357.31818,0.275006982,21.1320164,100.0,Homogenization was performed at 1273K
272,957,1022.0,1520.0,27.3,5.2,13.85,17.42,0.2,55.84,0.0,0.0,1.69,5.8,0.0,0.0,0.0,0.0,0.0,1353,0.0,0,0.0,923,24.0,1033,16.0,1.829300007,1803.197612,205.5264008,0.051786698,5.321766822,0.134866269,8.381100021,-13.02180796,10.8403072,-1501.113833,4042.082274,1.206469676,0.130001311,1.319400008,4.38292903,79.05630032,-0.042432392,0.053378252,-5.988690216,-36.58517619,14486.5537,0.279278398,20.65554925,100.0,Homogenization was performed at 1353K. First heat treatment was performed at 923K for 24.0 hours. Secondary heat treatment was conducted at 1033K for 16.0 hours
273,780,490.0,951.0,44.0,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1323,20.0,1283,6.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1323K. followed by cold rolling to 20.0% reduction. Recrystallization was carried out at 1283K for 6.0 minutes. First heat treatment was performed at 298K
274,390,447.0,888.0,73.8,0.0,9.67,9.67,38.68,0.0,0.0,0.0,0.0,0.0,0.0,38.68,3.3,0.0,0.0,1373,0.0,0,0.0,0,0.0,0,0.0,1.733852,1800.0666,205.4568,0.066789197,6.861147333,0.203037588,7.3845,-8.13510024,10.80140789,-2390.044745,2421.407727,1.411907373,0.191136833,1.4505,3.845285,81.1666,-0.034503558,0.076639585,-7.270878255,-27.69648855,7684.12662,0.217505188,12.42409336,100.0,Homogenization was performed at 1373K
275,271,854.0,1213.0,14.0,0.0,35.0,25.0,37.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,65.0,0,0.0,873,1.0,0,0.0,1.807,1886.125,227.025,0.009516257,1.080214116,0.087926105,7.9,-2.55,9.761004228,-7219.793764,107785.957,1.034782805,0.08865,1.725,4.2775,87.65,-0.015943897,0.012675,-21.6309363,-2185.40089,11198.68024,0.183389905,15.6425,100.0,Homogenization was performed at 1473K. followed by cold rolling to 65.0% reduction. First heat treatment was performed at 873K for 1.0 hours
276,815,338.0,752.0,43.0,0.21,2.87,27.1,33.31,35.53,0.0,0.0,0.59,0.24,0.0,0.0,0.0,0.0,0.15,1323,10.0,1450,6.0,298,0.0,0,0.0,1.815373005,1887.970708,225.9323004,0.017824925,2.013613201,0.106446987,8.162400015,-4.573971225,10.45105324,-4313.818651,32893.08578,1.207470298,0.110608332,1.375800006,4.312640021,88.77960015,-0.018165274,0.020215924,-4.704962403,-175.1745143,12185.80346,0.193196592,16.79275691,100.0,Homogenization was performed at 1323K. followed by cold rolling to 10.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
277,695,472.0,918.0,50.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,922,16000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 922K for 16000.0 hours
278,703,340.0,760.0,48.9,1.1,1.51,25.03,19.07,47.37,0.0,0.0,5.55,0.19,0.0,0.0,0.0,0.0,0.19,1450,0.0,0,0.0,298,0.0,0,0.0,1.842634005,1917.961508,227.9871004,0.028181692,3.212531119,0.131977166,8.285300015,-6.00947696,10.92321959,-3486.212669,13753.60467,1.20718975,0.135034012,1.287200006,4.453868021,89.22410015,-0.023795392,0.031203345,-4.78743593,-80.65341943,13338.36537,0.222707402,19.62000645,100.01,Homogenization was performed at 1450K. First heat treatment was performed at 298K
279,297,365.0,639.0,49.6,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1173,0.0,0,0.0,0,0.0,0,0.0,1.7375,1809.5,222.0,0.03859147,4.283653141,0.140956554,7.75,-4.0,11.52565132,-5213.916515,7738.96423,1.113994035,0.15625,1.25,3.9325,88.25,-0.015307322,0.05125,-5.480031525,-53.75110964,9474.296896,0.176707877,14.875,100.0,Homogenization was performed at 1173K
280,408,382.0,644.0,33.3,0.0,20.0,20.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1473,70.0,0,0.0,1173,0.08333,0,0.0,1.7436,1801.14,220.42,0.037161836,4.095605957,0.134220118,7.68,-2.6368,12.60634838,-8611.118905,9128.406632,1.114005484,0.146528,1.5,3.9468,86.36,-0.013680077,0.047664,-5.282748802,-55.79521503,9181.551926,0.168483922,13.4192,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1173K for 0.08333 hours
281,416,401.0,1147.0,64.0,0.0,19.814,19.814,19.814,19.814,0.0,0.0,0.0,0.0,0.0,19.814,0.93,0.0,0.0,1323,91.0,0,0.0,1173,1.0,0,0.0,1.7732912,1821.15594,217.37818,0.048043304,5.221783015,0.156936611,7.9628,-5.984652262,13.69506814,-4167.469321,5933.329409,1.429091376,0.162062352,1.38698,4.0551178,84.84112,-0.022663629,0.053280322,-6.007008056,-40.19207984,10521.9545,0.197904255,15.00889893,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
282,236,1280.0,1530.0,13.2,0.0,10.31,9.24,49.34,0.0,0.0,0.0,0.0,0.0,0.0,30.48,0.63,0.0,0.0,1473,67.0,0,0.0,673,0.05,0,0.0,1.738639,1765.1175,211.7979,0.046110738,4.883078698,0.147456833,7.5883,-2.32123696,9.951214434,-7567.113158,4680.281184,1.414970676,0.146156245,1.5902,3.8766,83.2265,-0.012130007,0.054185745,-5.814229447,-42.86624427,8094.09412,0.144044395,8.3687417,100.0,Homogenization was performed at 1473K. followed by cold rolling to 67.0% reduction. First heat treatment was performed at 673K for 0.05 hours
283,1042,330.0,637.0,54.0,0.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0.0,0,0.0,1173,10.0,0,0.0,1.706,1726.8,212.4,0.041015858,4.355884126,0.138289551,7.5,-0.96,9.923171408,-17849.30457,5898.572073,1.103922963,0.1468,1.5,3.725,83.8,-0.007154906,0.055,-5.485548205,-49.94212962,7558.269224,0.12637902,7.84,100.0,First heat treatment was performed at 1173K for 10.0 hours
284,871,1224.0,1482.0,8.4,6.32,15.92,16.14,0.0,53.74,0.55,0.0,2.82,4.51,0.0,0.0,0.0,0.0,0.0,1453,0.0,0,0.0,298,0.0,1073,1.0,1.834022007,1808.21171,205.6766009,0.051621815,5.308699756,0.137867197,8.341900024,-12.79479332,11.34178409,-1602.866595,4256.129458,1.20638304,0.133456849,1.364400008,4.416541026,78.90370033,-0.044575851,0.05471091,-5.963816477,-36.62529524,14407.70679,0.286819906,21.15484817,100.0,Homogenization was performed at 1453K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1073K for 1.0 hours
285,532,480.0,510.0,7.0,5.3,21.0,21.1,26.3,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,26.7,0,0.0,298,0.0,0,0.0,1.81401,1811.466,214.509,0.032646368,3.501469919,0.10303213,8.049,-6.392156,12.58940914,-3567.698696,11812.33061,1.169741063,0.10763942,1.579,4.26003,82.947,-0.034492059,0.0316915,-4.872979989,-66.3186068,12190.5899,0.24555225,19.285882,100.0,Homogenization was performed at 298K. followed by cold rolling to 26.7% reduction. First heat treatment was performed at 298K
286,379,612.0,1034.0,57.3,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,90.0,0,0.0,1073,1.0,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1473K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
287,568,731.0,1145.0,10.3,17.0,14.3,14.3,28.6,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.79608,1686.944,193.46,0.051930544,5.023241482,0.114973186,7.523,-11.096624,13.01156588,-1978.059543,4824.850129,1.168625998,0.1227266,1.769,4.15997,74.65,-0.061045495,0.05956394,-5.803725394,-37.10938075,11098.19883,0.341822416,25.285736,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
288,710,676.0,1124.0,39.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1523,10.0,1339,6.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1523K. followed by cold rolling to 10.0% reduction. Recrystallization was carried out at 1339K for 6.0 minutes. First heat treatment was performed at 298K
289,1092,358.0,746.0,61.0,0.0,24.0,26.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,1123,1.0,0,0.0,1.8162,1877.53,225.67,0.011701456,1.320333746,0.096930697,8.18,-3.7096,11.50900821,-5825.02377,84053.9484,1.034815117,0.100952,1.51,4.2964,87.52,-0.017472669,0.01622,-7.418138929,-546.4300966,12353.40711,0.188687402,16.0524,100.0,Homogenization was performed at 1473K. First heat treatment was performed at 1123K for 1.0 hours
290,987,1264.0,1602.0,12.2,5.15,8.77,15.96,0.13,62.05,0.0,0.0,2.2,5.75,0.0,0.0,0.0,0.0,0.0,1473,0.0,1398,60.0,1123,4.0,1033,16.0,1.836331007,1800.928912,204.6935008,0.052090685,5.331312322,0.135975292,8.478800021,-13.13281292,10.07682326,-1381.854935,3713.671689,1.206510996,0.128357107,1.271600008,4.40344703,78.83710032,-0.041577812,0.053243019,-6.002953045,-36.40333204,14843.70043,0.277179434,20.17402067,100.01,Homogenization was performed at 1473K. Recrystallization was carried out at 1398K for 60.0 minutes. First heat treatment was performed at 1123K for 4.0 hours. Secondary heat treatment was conducted at 1033K for 16.0 hours
291,964,1235.0,1637.0,21.6,5.2,13.85,17.42,0.2,55.84,0.0,0.0,1.69,5.8,0.0,0.0,0.0,0.0,0.0,1353,0.0,0,0.0,973,24.0,1088,16.0,1.829300007,1803.197612,205.5264008,0.051786698,5.321766822,0.134866269,8.381100021,-13.02180796,10.8403072,-1501.113833,4042.082274,1.206469676,0.130001311,1.319400008,4.38292903,79.05630032,-0.042432392,0.053378252,-5.988690216,-36.58517619,14486.5537,0.279278398,20.65554925,100.0,Homogenization was performed at 1353K. First heat treatment was performed at 973K for 24.0 hours. Secondary heat treatment was conducted at 1088K for 16.0 hours
292,687,434.0,887.0,58.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,0,0.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K
293,1015,1570.0,1850.0,12.1,24.475,24.475,24.475,24.475,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,813,20.0,0,0.0,1.748465,1674.155,192.168,0.055844889,5.365800285,0.114094232,6.5735,-11.6594005,12.13085771,-1741.8508,3889.776511,1.167575476,0.124193493,1.979,4.0484,74.5315,-0.08698134,0.06976354,-6.068934298,-34.1433392,9209.698287,0.422382107,33.81343625,100.0,First heat treatment was performed at 813K for 20.0 hours
294,716,565.0,1138.0,48.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1523,20.0,1394,6.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1523K. followed by cold rolling to 20.0% reduction. Recrystallization was carried out at 1394K for 6.0 minutes. First heat treatment was performed at 298K
295,903,766.0,1374.0,29.4,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,298,0.0,923,500.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 923K for 500.0 hours
296,621,159.0,410.0,65.0,7.0,23.23,23.23,23.23,23.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,90.0,0,0.0,1423,1.0,0,0.0,1.805372,1805.9225,213.8277,0.036446217,3.896605376,0.107552413,7.8839,-7.28214364,12.82760135,-3181.158605,9656.962432,1.169526447,0.113827149,1.6046,4.238735,82.7212,-0.041459244,0.036517933,-5.096535517,-57.11596111,11909.28987,0.268074102,21.55681436,100.0,Homogenization was performed at 298K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1423K for 1.0 hours
297,1046,501.0,973.0,70.0,0.0,33.4,0.0,0.0,33.7,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,1273,1.0,0,0.0,1.80786,1891.055,179.318,0.035129536,3.149679098,0.125146396,8.021,-14.136472,9.133454776,-1221.794612,7400.997326,1.087519646,0.12378536,1.663,4.70953,66.125,-0.01847717,0.04420524,-4.484138131,-61.52081029,12808.85754,0.202616805,12.809366,100.0,Homogenization was performed at 1473K. First heat treatment was performed at 1273K for 1.0 hours
298,642,800.0,980.0,17.0,3.6,27.3,18.2,18.2,27.3,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,298,0.0,1023,50.0,1.81097,1819.172,209.585,0.046240052,4.845610675,0.116666872,8.059,-9.968824,13.35488981,-2437.082008,6246.024406,1.206521757,0.11936386,1.581,4.31969,80.389,-0.035141885,0.04550446,-5.650404188,-41.80818434,12608.08274,0.251782525,19.39347,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1023K for 50.0 hours
299,86,1470.0,1470.0,15.0,0.0,34.0,20.0,6.0,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,70.0,0,0.0,948,1.0,0,0.0,1.86,1907.06,227.26,0.023141827,2.629605786,0.120166551,8.5,-4.2928,11.58212896,-5145.316543,21626.84245,1.106009366,0.11624,1.46,4.4882,86.82,-0.019891764,0.02556,-4.475013214,-106.5533772,14361.08406,0.212266621,16.9992,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 948K for 1.0 hours
300,255,409.0,755.0,43.9,9.09,18.182,18.182,18.182,18.182,0.0,0.0,0.0,0.0,0.0,18.182,0.0,0.0,0.0,1473,79.0,0,0.0,1373,0.16667,0,0.0,1.7518196,1722.28062,205.72864,0.048022604,4.93981252,0.139337249,7.5455,-8.792975202,14.69711649,-2878.725154,6372.953097,1.168142446,0.154049395,1.54544,3.9663694,80.18236,-0.043933806,0.063139031,-5.805260641,-40.70364241,9886.055949,0.277738988,21.22248131,100.0,Homogenization was performed at 1473K. followed by cold rolling to 79.0% reduction. First heat treatment was performed at 1373K for 0.16667 hours
301,769,393.0,883.0,45.0,0.68,5.16,25.75,3.27,59.11,0.0,0.0,1.27,0.13,0.0,0.0,0.0,0.0,4.63,1473,20.0,1505,6.0,298,0.0,0,0.0,1.862950005,1949.944708,231.5742004,0.030757725,3.561347819,0.158414765,8.561600015,-5.780968861,9.687737668,-3267.713986,10240.32978,1.207336601,0.147306396,1.158200006,4.574755021,90.37600015,-0.02854746,0.032044813,-4.950305054,-70.56909608,14722.7747,0.264359433,22.15655866,100.0,Homogenization was performed at 1473K. followed by cold rolling to 20.0% reduction. Recrystallization was carried out at 1505K for 6.0 minutes. First heat treatment was performed at 298K
302,166,238.0,739.0,56.5,0.0,10.0,10.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.5,0.0,0.0,1473,0.0,0,0.0,0,0.0,0,0.0,1.7376,1766.68,212.655,0.044569989,4.739015472,0.143924425,7.58,-2.013,9.945898669,-8728.872459,5006.785463,1.415106191,0.143864,1.59,3.87745,83.61,-0.01145616,0.052878,-5.719800489,-44.72300296,8095.61159,0.142938198,8.5501,100.0,Homogenization was performed at 1473K
303,589,530.0,990.0,38.0,1.1,24.6,24.6,24.6,24.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1473,30.0,0,0.0,1273,2.0,1023,18.0,1.81629,1861.77,222.493,0.021865534,2.43246416,0.100318173,8.171,-4.736688,12.10589077,-4758.258147,25320.7499,1.207413612,0.10413458,1.519,4.2952,86.114,-0.022275953,0.02156384,-4.511865066,-120.2319785,12464.97447,0.20564152,16.99566,100.0,Homogenization was performed at 1473K. followed by cold rolling to 30.0% reduction. First heat treatment was performed at 1273K for 2.0 hours. Secondary heat treatment was conducted at 1023K for 18.0 hours
304,36,479.0,832.0,39.0,0.0,10.0,20.0,20.0,35.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1373,75.0,0,0.0,1173,1.0,0,0.0,1.795,1874.05,211.6,0.029312508,3.101263369,0.122331517,8.05,-7.48,13.48128852,-3377.621491,15690.09019,1.11468593,0.131,1.4,4.3455,82.2,-0.026678007,0.03675,-4.702859116,-78.2386456,11853.32673,0.230168259,18.86,100.0,Homogenization was performed at 1373K. followed by cold rolling to 75.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
305,605,550.0,800.0,64.0,7.0,23.33,23.33,23.33,23.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,90.0,0,0.0,1273,1.0,0,0.0,1.805012,1806.4975,213.9267,0.036426811,3.896333783,0.107526089,7.8769,-7.26923324,12.8274723,-3187.791047,9667.156956,1.169522384,0.113850381,1.6066,4.238185,82.7652,-0.041513336,0.036498653,-5.096726542,-57.15170019,11886.87825,0.268194241,21.59452476,100.0,Homogenization was performed at 1373K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1273K for 1.0 hours
306,177,366.0,729.0,59.0,2.44,24.39,24.39,24.39,24.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,70.0,0,0.0,1073,1.0,0,0.0,1.814876,1848.8445,220.9497,0.024062858,2.65834065,0.100854572,8.1219,-5.04512028,12.19805178,-4470.121561,21066.67761,1.16998379,0.105177485,1.5366,4.280235,85.5116,-0.02639134,0.023679275,-4.539234723,-103.1291128,12365.34395,0.218944923,17.894943,100.0,Homogenization was performed at 1373K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
307,725,421.0,951.0,70.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1523,25.0,1505,6.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1523K. followed by cold rolling to 25.0% reduction. Recrystallization was carried out at 1505K for 6.0 minutes. First heat treatment was performed at 298K
308,949,609.0,1051.0,23.5,9.28,18.61,16.06,0.9,51.03,0.0,0.0,2.96,1.16,0.0,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,298,0.0,1123,25.0,1.838815007,1772.049812,205.1485008,0.047319832,4.853796284,0.130327765,8.315900021,-10.78949704,11.38053335,-1869.120673,5082.486455,1.206564028,0.126337528,1.421900008,4.35241503,78.60010032,-0.048778523,0.050113218,-5.64956675,-40.79099907,14281.36324,0.299968373,21.95177146,100.0,Homogenization was performed at 1473K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1123K for 25.0 hours
309,913,1113.0,1550.0,24.0,8.35,8.12,16.16,0.11,60.24,0.0,0.0,2.96,4.07,0.0,0.0,0.0,0.0,0.0,1402,0.0,0,0.0,298,0.0,1255,4.0,1.834558007,1781.414712,202.9904008,0.052909727,5.370083338,0.13927385,8.324100021,-13.44151824,10.41780948,-1380.680272,3721.39158,1.206287606,0.134538761,1.319700008,4.38072403,78.23800032,-0.050174761,0.05693656,-6.034046559,-35.80618229,14454.36742,0.303911769,22.53028284,100.01,Homogenization was performed at 1402K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1255K for 4.0 hours
310,904,388.0,1192.0,53.6,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,298,0.0,1123,10.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1123K for 10.0 hours
311,1021,223.0,460.0,58.0,0.0,0.0,12.0,56.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1473,0.0,0,0.0,1273,1.0,0,0.0,1.7632,1786.92,215.24,0.035162021,3.78413668,0.124313153,7.8,-1.7856,9.606404553,-9613.506062,7769.860451,1.114204378,0.12608,1.56,4.0036,84.84,-0.008088762,0.041728,-5.126105182,-60.94528377,8990.607868,0.133215045,8.6848,100.0,Homogenization was performed at 1473K. First heat treatment was performed at 1273K for 1.0 hours
312,804,1145.0,1282.0,5.0,0.21,2.87,27.1,33.31,35.53,0.0,0.0,0.59,0.24,0.0,0.0,0.0,0.0,0.15,1323,50.0,0,0.0,298,0.0,0,0.0,1.815373005,1887.970708,225.9323004,0.017824925,2.013613201,0.106446987,8.162400015,-4.573971225,10.45105324,-4313.818651,32893.08578,1.207470298,0.110608332,1.375800006,4.312640021,88.77960015,-0.018165274,0.020215924,-4.704962403,-175.1745143,12185.80346,0.193196592,16.79275691,100.0,Homogenization was performed at 1323K. followed by cold rolling to 50.0% reduction. First heat treatment was performed at 298K
313,96,378.7,700.1,54.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1373,80.0,0,0.0,1073,1.0,0,0.0,1.766,1801.2,219.4,0.036643873,4.019832882,0.138361844,8.0,-4.16,13.3808668,-5793.658002,9965.096442,1.114281099,0.1504,1.4,4.024,85.6,-0.014576561,0.0464,-5.214125557,-56.69187889,10506.91257,0.174312219,13.76,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
314,628,500.0,900.0,63.0,7.0,23.25,23.25,23.25,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,60.0,0,0.0,298,0.0,873,24.0,1.8053,1806.0375,213.8475,0.036442343,3.896551977,0.107547245,7.8825,-7.279575,12.82760993,-3182.485869,9659.022133,1.169525635,0.113832,1.605,4.238625,82.73,-0.041470093,0.036514125,-5.096574291,-57.12309025,11904.80473,0.268098245,21.564375,100.0,Homogenization was performed at 1373K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 873K for 24.0 hours
315,253,719.0,1048.0,30.4,3.7,18.52,18.52,18.52,37.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,1473,93.0,0,0.0,1073,1.0,0,0.0,1.831858,1791.385,210.5278,0.028830375,3.034797715,0.100769479,8.1116,-4.53161584,12.87635409,-5090.128638,15491.45918,1.169997523,0.100787945,1.4444,4.26414,81.2628,-0.032120301,0.027972164,-4.64560841,-79.87309932,13334.96373,0.2406247,18.41000016,100.0,Homogenization was performed at 1473K. followed by cold rolling to 93.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
