ID,Al(wt%),Si(wt%),Mn(wt%),Zn(wt%),Fe(wt%),Cu(wt%),Mg(wt%),Ti(wt%),Cr(wt%),Ni(wt%),Zr(wt%),Re(wt%),Ag(wt%),Li(wt%),V(wt%),Be(wt%),Sn(wt%),Ce(wt%),"Processing（T6:1),(T7X:2),(RRA:3),(T8:4),(T5:5),(只固溶:6),(挤压:7),(未描述:8),(只有均匀化:9)",总热处理工艺,ST（℃）多级固溶机制以|隔开,固溶时间（min）多级固溶机制以|隔开,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,UTS(MPa),References,Processing_Description,ST1,TIME1,ST2,TIME2,ST3,TIME3
475,86.89,0.0,0.0,8.52,0.0,1.95,2.31,0.0,0.0,0.0,0.14,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,722.0,"方华婵, 朱佳敏, 陈卓, 等. 复合添加Yb, Zr, Ti对超高强Al-Zn-Mg-Cu合金组织和力学性能的影响. 粉末冶金材料科学与工程, 2019, 24(2): 176-187. DOI: CNKI: SUN: FMGC. 0. 2019-02-012. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
476,86.899,0.0,0.0,8.39,0.0,1.96,2.34,0.041,0.0,0.0,0.16,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,690.0,"方华婵, 朱佳敏, 陈卓, 等. 复合添加Yb, Zr, Ti对超高强Al-Zn-Mg-Cu合金组织和力学性能的影响. 粉末冶金材料科学与工程, 2019, 24(2): 176-187. DOI: CNKI: SUN: FMGC. 0. 2019-02-012. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
477,86.75,0.0,0.0,8.48,0.0,2.16,2.41,0.04,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,652.0,"方华婵, 朱佳敏, 陈卓, 等. 复合添加Yb, Zr, Ti对超高强Al-Zn-Mg-Cu合金组织和力学性能的影响. 粉末冶金材料科学与工程, 2019, 24(2): 176-187. DOI: CNKI: SUN: FMGC. 0. 2019-02-012. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
478,87.072,0.0,0.0,8.39,0.0,1.96,2.34,0.038,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,592.0,"方华婵, 朱佳敏, 陈卓, 等. 复合添加Yb, Zr, Ti对超高强Al-Zn-Mg-Cu合金组织和力学性能的影响. 粉末冶金材料科学与工程, 2019, 24(2): 176-187. DOI: CNKI: SUN: FMGC. 0. 2019-02-012. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
479,86.57,0.0,0.0,8.51,0.0,2.15,2.39,0.04,0.19,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,711.0,"方华婵, 巢宏, 张茁, 等. 复合添加Zr, Ti和Cr对Al-Zn-Mg-Cu超强合金组织与性能的影响. 中南大学学报: 自然科学版, 2016, 47(2): 420-429. DOI: 10. 11817/j. issn. 1672-7207. 2016. 02. 010. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
480,86.75,0.0,0.0,8.48,0.0,2.16,2.41,0.04,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,652.0,"方华婵, 巢宏, 张茁, 等. 复合添加Zr, Ti和Cr对Al-Zn-Mg-Cu超强合金组织与性能的影响. 中南大学学报: 自然科学版, 2016, 47(2): 420-429. DOI: 10. 11817/j. issn. 1672-7207. 2016. 02. 010. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
481,86.75,0.0,0.0,8.48,0.0,2.16,2.41,0.04,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,651.9,"方华婵, 巢宏, 张茁, 等. 复合添加Zr, Ti和Cr对Al-Zn-Mg-Cu超强合金组织与性能的影响. 中南大学学报: 自然科学版, 2016, 47(2): 420-429. DOI: 10. 11817/j. issn. 1672-7207. 2016. 02. 010. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
482,86.42,0.0,0.0,8.5,0.0,2.12,2.35,0.0,0.17,0.0,0.15,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,747.0,"方华婵, 巢宏, 陈康华, 等. Zr, Yb, Cr对Al-Zn-Mg-Cu合金组织、断裂和局部腐蚀行为的影响. 稀有金属, 2015, 39(8): 686-695. DOI: 10. 13373/j. cnki. cjrm. 2015. 08. 003. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
483,86.86,0.0,0.0,8.49,0.0,2.1,2.39,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,704.0,"方华婵, 巢宏, 陈康华, 等. Zr, Yb, Cr对Al-Zn-Mg-Cu合金组织、断裂和局部腐蚀行为的影响. 稀有金属, 2015, 39(8): 686-695. DOI: 10. 13373/j. cnki. cjrm. 2015. 08. 003. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
484,86.61,0.0,0.0,8.51,0.0,2.11,2.31,0.0,0.18,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+470℃固溶1h+480℃固溶2h+水淬+130℃时效24h,450|470|480,60|60|120,0.0,130,24.0,0,0.0,0,0.0,684.0,"方华婵, 巢宏, 陈康华, 等. Zr, Yb, Cr对Al-Zn-Mg-Cu合金组织、断裂和局部腐蚀行为的影响. 稀有金属, 2015, 39(8): 686-695. DOI: 10. 13373/j. cnki. cjrm. 2015. 08. 003. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 480℃ for 2h. the fourth heat treatment is Aging at 130.0℃ for 24.0 hours.,450,60,470,60,480,120
485,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,475℃固溶1h+水淬+175℃时效6h,475,60,0.0,175,6.0,0,0.0,0,0.0,437.6,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 175.0℃ for 6.0 hours.,475,60,0,0,0,0
486,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4,475℃固溶1h+水淬+6%预变形+175℃时效16h,475,60,6.0,175,16.0,0,0.0,0,0.0,489.4,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 175.0℃ for 16.0 hours.,475,60,0,0,0,0
487,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3,475℃固溶1h+水淬+100℃一级时效8h+140℃二级时效4h+175℃三级时效24h,475,60,0.0,100,8.0,140,4.0,175,24.0,445.2,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 8.0 hours.,475,60,0,0,0,0
488,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3,475℃固溶1h+水淬+100℃一级时效8h+140℃二级时效16h+175℃三级时效24h,475,60,0.0,100,8.0,140,16.0,175,24.0,453.26,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 8.0 hours.,475,60,0,0,0,0
489,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3,475℃固溶1h+水淬+100℃一级时效8h+140℃二级时效24h+175℃三级时效24h,475,60,0.0,100,8.0,140,24.0,175,24.0,456.4,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 8.0 hours.,475,60,0,0,0,0
490,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3,475℃固溶1h+水淬+100℃一级时效8h+140℃二级时效36h+175℃三级时效24h,475,60,0.0,100,8.0,140,24.0,175,24.0,459.12,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 8.0 hours.,475,60,0,0,0,0
491,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3,475℃固溶1h+水淬+100℃一级时效8h+140℃二级时效48h+175℃三级时效24h,475,60,0.0,100,8.0,140,48.0,175,24.0,466.0,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 8.0 hours.,475,60,0,0,0,0
492,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2,475℃固溶1h+水淬+100℃时效8h+175℃时效24h,475,60,0.0,100,8.0,175,24.0,0,0.0,440.0,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 8.0 hours.,475,60,0,0,0,0
493,94.88,0.0,0.3,0.0,0.0,2.8,0.4,0.0,0.0,0.0,0.12,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2,475℃固溶1h+水淬+100℃时效48h+175℃时效24h,475,60,0.0,100,48.0,175,24.0,0,0.0,458.8,"范云强, 陈志国, 郑子樵, 等. 分级时效对Al-Cu-Li-Mg-Mn-Zr合金微观组织与性能的影响. 中国有色金属学报, 2005, 15(4): 590-595. DOI: 10. 3321/j. issn: 1004-0609. 2005. 04. 016. ",the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 48.0 hours.,475,60,0,0,0,0
494,89.205,0.05,0.0,6.14,0.09,2.08,2.28,0.025,0.02,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480℃固溶24h+水淬+140℃时效20h,480,120,0.0,140,20.0,0,0.0,0,0.0,566.0,"樊喜刚. Al-Zn-Mg-Cu-Zr合金组织性能和断裂行为的研究. 哈尔滨工业大学, 2007. DOI: 10. 7666/d. D274828. ",the first heat treatment is Solution treatment at 480℃ for 2h. the second heat treatment is Aging at 140.0℃ for 20.0 hours.,480,120,0,0,0,0
495,89.79,0.04,0.0,5.91,0.1,2.14,1.85,0.05,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480℃固溶24h+水淬+140℃时效20h,480,120,0.0,140,20.0,0,0.0,0,0.0,547.0,"樊喜刚. Al-Zn-Mg-Cu-Zr合金组织性能和断裂行为的研究. 哈尔滨工业大学, 2007. DOI: 10. 7666/d. D274828. ",the first heat treatment is Solution treatment at 480℃ for 2h. the second heat treatment is Aging at 140.0℃ for 20.0 hours.,480,120,0,0,0,0
496,88.69,0.05,0.0,6.32,0.1,2.32,2.4,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶1.5h+水淬+120℃一级时效24h+175℃二级时效8h,470,90,0.0,120,24.0,175,8.0,0,0.0,613.0,"樊喜刚, 蒋大鸣, 单长智, 等. Cu 含量对Al-Zn-Mg-Cu合金的组织性能和断裂行为的影响. 轻合金加工技术, 2006, 34(2): 31-35. DOI: 10. 3969/j. issn. 1007-7235. 2006. 02. 010. ",the first heat treatment is Solution treatment at 470℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,90,0,0,0,0
497,89.4,0.05,0.0,6.31,0.09,1.7,2.33,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶1.5h+水淬+120℃一级时效24h+175℃二级时效8h,470,90,0.0,120,24.0,175,8.0,0,0.0,593.0,"樊喜刚, 蒋大鸣, 单长智, 等. Cu 含量对Al-Zn-Mg-Cu合金的组织性能和断裂行为的影响. 轻合金加工技术, 2006, 34(2): 31-35. DOI: 10. 3969/j. issn. 1007-7235. 2006. 02. 010. ",the first heat treatment is Solution treatment at 470℃ for 90.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,90,0,0,0,0
498,92.106,0.075,0.0,6.01,0.089,0.6,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶2h+水淬+130℃时效24h,470,120,0.0,130,24.0,0,0.0,0,0.0,439.0,"杜勋贵, 尤俊华, 曲迎东, 等. 微量Cu元素对Al-Zn-Mg-Cu合金组织性能的影响. 材料研究与应用, 2018, 12(3): 191-195. DOI: 10. 3969/j. issn. 1673-9981. 2018. 03. 008. ",the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 130.0℃ for 24.0 hours.,470,120,0,0,0,0
499,92.306,0.075,0.0,6.01,0.089,0.4,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶2h+水淬+130℃时效24h,470,120,0.0,130,24.0,0,0.0,0,0.0,428.0,"杜勋贵, 尤俊华, 曲迎东, 等. 微量Cu元素对Al-Zn-Mg-Cu合金组织性能的影响. 材料研究与应用, 2018, 12(3): 191-195. DOI: 10. 3969/j. issn. 1673-9981. 2018. 03. 008. ",the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 130.0℃ for 24.0 hours.,470,120,0,0,0,0
500,92.506,0.075,0.0,6.01,0.089,0.2,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶2h+水淬+130℃时效24h,470,120,0.0,130,24.0,0,0.0,0,0.0,415.0,"杜勋贵, 尤俊华, 曲迎东, 等. 微量Cu元素对Al-Zn-Mg-Cu合金组织性能的影响. 材料研究与应用, 2018, 12(3): 191-195. DOI: 10. 3969/j. issn. 1673-9981. 2018. 03. 008. ",the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 130.0℃ for 24.0 hours.,470,120,0,0,0,0
501,92.706,0.075,0.0,6.01,0.089,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶2h+水淬+130℃时效24h,470,120,0.0,130,24.0,0,0.0,0,0.0,387.0,"杜勋贵, 尤俊华, 曲迎东, 等. 微量Cu元素对Al-Zn-Mg-Cu合金组织性能的影响. 材料研究与应用, 2018, 12(3): 191-195. DOI: 10. 3969/j. issn. 1673-9981. 2018. 03. 008. ",the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 130.0℃ for 24.0 hours.,470,120,0,0,0,0
502,88.09,0.0,0.0,8.54,0.0,0.8,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480℃固溶1h+水淬+120℃时效12h,480,60,0.0,120,12.0,0,0.0,0,0.0,781.8,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
503,87.59,0.0,0.0,8.54,0.0,1.3,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480℃固溶1h+水淬+120℃时效12h,480,60,0.0,120,12.0,0,0.0,0,0.0,754.0,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
504,87.39,0.0,0.0,8.54,0.0,1.5,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480℃固溶1h+水淬+120℃时效12h,480,60,0.0,120,12.0,0,0.0,0,0.0,753.0,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
505,87.09,0.0,0.0,8.54,0.0,1.8,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480℃固溶1h+水淬+120℃时效12h,480,60,0.0,120,12.0,0,0.0,0,0.0,723.0,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
506,86.69,0.0,0.0,8.54,0.0,2.2,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,480℃固溶1h+水淬+120℃时效12h,480,60,0.0,120,12.0,0,0.0,0,0.0,672.0,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
507,88.09,0.0,0.0,8.54,0.0,0.8,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h,480,60,0.0,120,12.0,160,8.0,0,0.0,691.4,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
508,87.59,0.0,0.0,8.54,0.0,1.3,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h,480,60,0.0,120,12.0,160,8.0,0,0.0,672.3,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
509,87.39,0.0,0.0,8.54,0.0,1.5,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h,480,60,0.0,120,12.0,160,8.0,0,0.0,697.5,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
510,87.09,0.0,0.0,8.54,0.0,1.8,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h,480,60,0.0,120,12.0,160,8.0,0,0.0,675.2,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
511,86.69,0.0,0.0,8.54,0.0,2.2,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h,480,60,0.0,120,12.0,160,8.0,0,0.0,661.7,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
512,88.09,0.0,0.0,8.54,0.0,0.8,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h+120℃三级时效,480,60,0.0,120,12.0,160,8.0,120,12.0,679.9,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
513,87.59,0.0,0.0,8.54,0.0,1.3,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h+120℃三级时效,480,60,0.0,120,12.0,160,8.0,120,12.0,728.1,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
514,87.39,0.0,0.0,8.54,0.0,1.5,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h+120℃三级时效,480,60,0.0,120,12.0,160,8.0,120,12.0,713.4,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
515,87.09,0.0,0.0,8.54,0.0,1.8,2.41,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,480℃固溶1h+水淬+120℃一级时效12h+160℃二级时效8h+120℃三级时效,480,60,0.0,120,12.0,160,8.0,120,12.0,696.5,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,480,60,0,0,0,0
